asset,metric,phase,feature,importance
tesla,volatility,phase4,scores__film_tv_video,0.034297943
tesla,volatility,phase4,scores__fitness_&_health,-0.12730026
tesla,volatility,phase4,scores__food_&_dining,0.0008735657
tesla,volatility,phase4,scores__gaming,-0.04807663
tesla,volatility,phase4,scores__learning_educational,-0.114723206
tesla,volatility,phase4,scores__music,-0.020103455
tesla,volatility,phase4,scores__other_hobbies,-0.06980896
tesla,volatility,phase4,scores__relationships,-0.032188416
tesla,volatility,phase4,scores__science_technology,-0.008090973
tesla,volatility,phase4,scores__sports,-0.008232117
tesla,volatility,phase4,scores__travel_adventure,-0.075920105
tesla,volatility,phase4,scores__youth_student_life,-0.071128845
tesla,volatility,phase4,counts__tweet_count,0.17724991
tesla,volatility,phase4,counts__nlp_tweet_count,0.034160614
tesla,volatility,phase4,counts__tesla,0.05594635
tesla,volatility,phase4,counts__stock,-0.4331169
tesla,volatility,phase4,counts__market,0.013511658
tesla,volatility,phase4,counts__price,-0.0036125183
tesla,volatility,phase4,counts__profit,0.014968872
tesla,volatility,phase4,counts__loss,0.08180618
tesla,volatility,phase4,counts__revenue,0.0
tesla,volatility,phase4,counts__inflation,0.047203064
tesla,volatility,phase4,counts__interest,0.008274078
tesla,volatility,phase4,counts__bitcoin,0.0
tesla,volatility,phase4,counts__dogecoin,0.0
tesla,volatility,phase4,counts__crypto,0.0
tesla,volatility,phase4,counts__ethereum,0.0
tesla,volatility,phase4,counts__spacex,0.013027191
tesla,volatility,phase4,counts__model,0.038116455
tesla,volatility,phase4,counts__cybertruck,0.008018494
tesla,volatility,phase4,counts__starship,0.0055999756
tesla,volatility,phase4,counts__buy,0.015144348
tesla,volatility,phase4,counts__sell,0.36690903
tesla,volatility,phase4,counts__likeCount,-0.20798874
tesla,volatility,phase4,counts__quoteCount,-0.04839325
tesla,volatility,phase4,counts__retweetCount,0.04763794
tesla,volatility,phase4,counts__replyCount,0.0048217773
tesla,volatility,phase4,scores__neg,0.34399414
tesla,volatility,phase4,scores__neu,-0.09561539
tesla,volatility,phase4,scores__pos,0.15251923
tesla,volatility,phase4,scores__anger,-0.13928223
tesla,volatility,phase4,scores__disgust,0.17850113
tesla,volatility,phase4,scores__fear,0.04311371
tesla,volatility,phase4,scores__joy,0.22294235
tesla,volatility,phase4,scores__neutral,0.06123352
tesla,volatility,phase4,scores__sadness,-0.12277222
tesla,volatility,phase4,scores__surprise,0.36623
tesla,volatility,phase4,scores__news_social_concern,0.1340065
tesla,volatility,phase4,binary__no_tweets,0.0
tesla,volume,full,scores__Extroversion,0.27288818
tesla,volume,full,scores__Neuroticism,0.06561279
tesla,volume,full,scores__Agreeableness,-0.04736328
tesla,volume,full,scores__Conscientiousness,-0.10949707
tesla,volume,full,scores__Openness,0.16918945
tesla,volume,full,scores__arts_culture,-1.9978638
tesla,volume,full,scores__business_entrepreneurs,1.9029541
tesla,volume,full,scores__celebrity_pop_culture,-2.1170654
tesla,volume,full,scores__diaries_daily_life,-0.46551514
tesla,volume,full,scores__family,1.0011597
tesla,volume,full,scores__fashion_style,-0.40795898
tesla,volume,full,scores__film_tv_video,0.024658203
tesla,volume,full,scores__fitness_&_health,1.0809937
tesla,volume,full,scores__food_&_dining,-0.19647217
tesla,volume,full,scores__gaming,0.15344238
tesla,volume,full,scores__learning_educational,-4.0772705
tesla,volume,full,scores__music,1.0089722
tesla,volume,full,scores__other_hobbies,-1.3276367
tesla,volume,full,scores__relationships,-0.97265625
tesla,volume,full,scores__science_technology,0.68066406
tesla,volume,full,scores__sports,0.93011475
tesla,volume,full,scores__travel_adventure,-0.88409424
tesla,volume,full,scores__youth_student_life,-0.6442261
tesla,volume,full,counts__tweet_count,0.6375122
tesla,volume,full,counts__nlp_tweet_count,1.1624146
tesla,volume,full,counts__tesla,0.56414795
tesla,volume,full,counts__stock,0.2682495
tesla,volume,full,counts__market,-0.36151123
tesla,volume,full,counts__price,0.06188965
tesla,volume,full,counts__profit,0.042236328
tesla,volume,full,counts__loss,0.29248047
tesla,volume,full,counts__revenue,0.62750244
tesla,volume,full,counts__inflation,0.24017334
tesla,volume,full,counts__interest,-0.025512695
tesla,volume,full,counts__bitcoin,0.0056762695
tesla,volume,full,counts__dogecoin,0.0032958984
tesla,volume,full,counts__crypto,-0.024475098
tesla,volume,full,counts__ethereum,0.0
tesla,volume,full,counts__spacex,0.023620605
tesla,volume,full,counts__model,0.08276367
tesla,volume,full,counts__cybertruck,0.6278076
tesla,volume,full,counts__starship,0.10272217
tesla,volume,full,counts__buy,-1.3179932
tesla,volume,full,counts__sell,0.0769043
tesla,volume,full,counts__likeCount,-0.13250732
tesla,volume,full,counts__quoteCount,0.1809082
tesla,volume,full,counts__retweetCount,1.4020386
tesla,volume,full,counts__replyCount,-0.7050781
tesla,volume,full,scores__neg,0.13604736
tesla,volume,full,scores__neu,0.29431152
tesla,volume,full,scores__pos,-1.0958252
tesla,volume,full,scores__anger,0.20263672
tesla,volume,full,scores__disgust,0.17071533
tesla,volume,full,scores__fear,1.1447144
tesla,volume,full,scores__joy,0.77874756
tesla,volume,full,scores__neutral,0.07946777
tesla,volume,full,scores__sadness,-2.192505
tesla,volume,full,scores__surprise,-0.20275879
tesla,volume,full,scores__news_social_concern,0.44812012
tesla,volume,full,binary__no_tweets,-0.009460449
tesla,volume,phase1,scores__Extroversion,-8.92334
tesla,volume,phase1,scores__Neuroticism,-2.5601807
tesla,volume,phase1,scores__Agreeableness,-9.01416
tesla,volume,phase1,scores__Conscientiousness,-15.070801
tesla,volume,phase1,scores__Openness,-3.4760742
tesla,volume,phase1,scores__arts_culture,-0.33276367
tesla,volume,phase1,scores__business_entrepreneurs,60.49121
tesla,volume,phase1,scores__celebrity_pop_culture,-9.13562
tesla,volume,phase1,scores__diaries_daily_life,-26.644897
tesla,volume,phase1,scores__family,-6.743408
tesla,volume,phase1,scores__fashion_style,-65.7749
tesla,volume,phase1,scores__film_tv_video,-5.845825
tesla,volume,phase1,scores__fitness_&_health,6.0926514
tesla,volume,phase1,scores__food_&_dining,-14.005615
tesla,volume,phase1,scores__gaming,0.14916992
tesla,volume,phase1,scores__learning_educational,-2.7269287
tesla,volume,phase1,scores__music,-32.350952
tesla,volume,phase1,scores__other_hobbies,-10.387451
tesla,volume,phase1,scores__relationships,-10.953247
tesla,volume,phase1,scores__science_technology,-17.418701
tesla,volume,phase1,scores__sports,-0.092285156
tesla,volume,phase1,scores__travel_adventure,11.796509
tesla,volume,phase1,scores__youth_student_life,-28.195312
tesla,volume,phase1,counts__tweet_count,0.63916016
tesla,volume,phase1,counts__nlp_tweet_count,-0.15979004
tesla,volume,phase1,counts__tesla,-0.4876709
tesla,volume,phase1,counts__stock,0.0
tesla,volume,phase1,counts__market,0.0
tesla,volume,phase1,counts__price,0.8244629
tesla,volume,phase1,counts__profit,0.0
tesla,volume,phase1,counts__loss,0.0
tesla,volume,phase1,counts__revenue,0.0
tesla,volume,phase1,counts__inflation,0.0
tesla,volume,phase1,counts__interest,0.0
tesla,volume,phase1,counts__bitcoin,0.0
tesla,volume,phase1,counts__dogecoin,0.0
tesla,volume,phase1,counts__crypto,0.0
tesla,volume,phase1,counts__ethereum,0.0
tesla,volume,phase1,counts__spacex,0.24023438
tesla,volume,phase1,counts__model,-1.2215576
tesla,volume,phase1,counts__cybertruck,0.0
tesla,volume,phase1,counts__starship,0.0
tesla,volume,phase1,counts__buy,0.08679199
tesla,volume,phase1,counts__sell,-1.519165
tesla,volume,phase1,counts__likeCount,0.5423584
tesla,volume,phase1,counts__quoteCount,-3.6697998
tesla,volume,phase1,counts__retweetCount,2.9074707
tesla,volume,phase1,counts__replyCount,-1.7783203
tesla,volume,phase1,scores__neg,1.5649414
tesla,volume,phase1,scores__neu,-22.656738
tesla,volume,phase1,scores__pos,12.986572
tesla,volume,phase1,scores__anger,7.8673096
tesla,volume,phase1,scores__disgust,-15.586426
tesla,volume,phase1,scores__fear,-18.930542
tesla,volume,phase1,scores__joy,31.01062
tesla,volume,phase1,scores__neutral,5.1308594
tesla,volume,phase1,scores__sadness,-14.880371
tesla,volume,phase1,scores__surprise,43.65222
tesla,volume,phase1,scores__news_social_concern,5.114746
tesla,volume,phase1,binary__no_tweets,19.32019
tesla,volume,phase2,scores__Extroversion,-3.918518
tesla,volume,phase2,scores__Neuroticism,0.12774658
tesla,volume,phase2,scores__Agreeableness,0.13317871
tesla,volume,phase2,scores__Conscientiousness,-2.0925903
tesla,volume,phase2,scores__Openness,0.21917725
tesla,volume,phase2,scores__arts_culture,-1.2355957
tesla,volume,phase2,scores__business_entrepreneurs,-7.03125
tesla,volume,phase2,scores__celebrity_pop_culture,-1.3851318
tesla,volume,phase2,scores__diaries_daily_life,-1.9284668
tesla,volume,phase2,scores__family,-7.8845825
tesla,volume,phase2,scores__fashion_style,-0.18267822
tesla,volume,phase2,scores__film_tv_video,9.24646
tesla,volume,phase2,scores__fitness_&_health,0.979126
tesla,volume,phase2,scores__food_&_dining,-7.83374
tesla,volume,phase2,scores__gaming,-3.52594
tesla,volume,phase2,scores__learning_educational,7.689514
tesla,volume,phase2,scores__music,0.767395
tesla,volume,phase2,scores__other_hobbies,7.298645
tesla,volume,phase2,scores__relationships,5.836487
tesla,volume,phase2,scores__science_technology,4.912903
tesla,volume,phase2,scores__sports,-7.9799194
tesla,volume,phase2,scores__travel_adventure,-6.6932983
tesla,volume,phase2,scores__youth_student_life,-2.8973389
tesla,volume,phase2,counts__tweet_count,-0.048461914
tesla,volume,phase2,counts__nlp_tweet_count,-0.7611084
tesla,volume,phase2,counts__tesla,-0.113464355
tesla,volume,phase2,counts__stock,-0.3272705
tesla,volume,phase2,counts__market,0.018676758
tesla,volume,phase2,counts__price,0.0020751953
tesla,volume,phase2,counts__profit,0.0
tesla,volume,phase2,counts__loss,0.0
tesla,volume,phase2,counts__revenue,-0.26641846
tesla,volume,phase2,counts__inflation,0.7420654
tesla,volume,phase2,counts__interest,-0.057495117
tesla,volume,phase2,counts__bitcoin,0.018798828
tesla,volume,phase2,counts__dogecoin,-0.08782959
tesla,volume,phase2,counts__crypto,-0.066833496
tesla,volume,phase2,counts__ethereum,-0.05810547
tesla,volume,phase2,counts__spacex,-0.33325195
tesla,volume,phase2,counts__model,-0.026977539
tesla,volume,phase2,counts__cybertruck,0.022399902
tesla,volume,phase2,counts__starship,-0.6191406
tesla,volume,phase2,counts__buy,0.121276855
tesla,volume,phase2,counts__sell,0.042907715
tesla,volume,phase2,counts__likeCount,-0.11260986
tesla,volume,phase2,counts__quoteCount,1.0872192
tesla,volume,phase2,counts__retweetCount,-0.27215576
tesla,volume,phase2,counts__replyCount,3.8497314
tesla,volume,phase2,scores__neg,0.8078613
tesla,volume,phase2,scores__neu,1.6712036
tesla,volume,phase2,scores__pos,-1.6676025
tesla,volume,phase2,scores__anger,1.7609863
tesla,volume,phase2,scores__disgust,5.1572876
tesla,volume,phase2,scores__fear,-5.9490967
tesla,volume,phase2,scores__joy,2.2125854
tesla,volume,phase2,scores__neutral,6.4229126
tesla,volume,phase2,scores__sadness,0.21429443
tesla,volume,phase2,scores__surprise,4.655884
tesla,volume,phase2,scores__news_social_concern,1.5149536
tesla,volume,phase2,binary__no_tweets,0.57055664
tesla,volume,phase3,scores__Extroversion,9.978699
tesla,volume,phase3,scores__Neuroticism,0.9968262
tesla,volume,phase3,scores__Agreeableness,1.4069214
tesla,volume,phase3,scores__Conscientiousness,1.0032349
tesla,volume,phase3,scores__Openness,2.8063354
tesla,volume,phase3,scores__arts_culture,-0.122802734
tesla,volume,phase3,scores__business_entrepreneurs,-2.0302734
tesla,volume,phase3,scores__celebrity_pop_culture,0.9331665
tesla,volume,phase3,scores__diaries_daily_life,-0.5354004
tesla,volume,phase3,scores__family,0.5298462
tesla,volume,phase3,scores__fashion_style,-1.635437
tesla,volume,phase3,scores__film_tv_video,-5.3864746
tesla,volume,phase3,scores__fitness_&_health,-4.5634155
tesla,volume,phase3,scores__food_&_dining,-0.3713379
tesla,volume,phase3,scores__gaming,-1.8742065
tesla,volume,phase3,scores__learning_educational,3.1191406
tesla,volume,phase3,scores__music,6.2023315
tesla,volume,phase3,scores__other_hobbies,-6.481262
tesla,volume,phase3,scores__relationships,-1.9320068
tesla,volume,phase3,scores__science_technology,-3.7836914
tesla,volume,phase3,scores__sports,-2.4163818
tesla,volume,phase3,scores__travel_adventure,0.835083
tesla,volume,phase3,scores__youth_student_life,0.9660034
tesla,volume,phase3,counts__tweet_count,1.3147583
tesla,volume,phase3,counts__nlp_tweet_count,-0.4239502
tesla,volume,phase3,counts__tesla,6.279236
tesla,volume,phase3,counts__stock,-1.0241089
tesla,volume,phase3,counts__market,-0.44586182
tesla,volume,phase3,counts__price,0.47406006
tesla,volume,phase3,counts__profit,2.8742065
tesla,volume,phase3,counts__loss,-1.0891113
tesla,volume,phase3,counts__revenue,0.9447632
tesla,volume,phase3,counts__inflation,1.0269775
tesla,volume,phase3,counts__interest,-2.9175415
tesla,volume,phase3,counts__bitcoin,-0.33343506
tesla,volume,phase3,counts__dogecoin,0.0
tesla,volume,phase3,counts__crypto,-0.26000977
tesla,volume,phase3,counts__ethereum,0.0
tesla,volume,phase3,counts__spacex,1.913269
tesla,volume,phase3,counts__model,1.2474976
tesla,volume,phase3,counts__cybertruck,5.1933594
tesla,volume,phase3,counts__starship,-0.2736206
tesla,volume,phase3,counts__buy,-0.51501465
tesla,volume,phase3,counts__sell,4.661194
tesla,volume,phase3,counts__likeCount,2.319397
tesla,volume,phase3,counts__quoteCount,0.052612305
tesla,volume,phase3,counts__retweetCount,2.2109985
tesla,volume,phase3,counts__replyCount,-0.24346924
tesla,volume,phase3,scores__neg,6.5686035
tesla,volume,phase3,scores__neu,-0.9362793
tesla,volume,phase3,scores__pos,-2.486145
tesla,volume,phase3,scores__anger,1.8703613
tesla,volume,phase3,scores__disgust,1.4615479
tesla,volume,phase3,scores__fear,3.2138672
tesla,volume,phase3,scores__joy,5.3185425
tesla,volume,phase3,scores__neutral,-7.350342
tesla,volume,phase3,scores__sadness,0.75164795
tesla,volume,phase3,scores__surprise,-1.2399902
tesla,volume,phase3,scores__news_social_concern,-4.6375732
tesla,volume,phase3,binary__no_tweets,0.0
tesla,volume,phase4,scores__Extroversion,-12.464233
tesla,volume,phase4,scores__Neuroticism,-7.353943
tesla,volume,phase4,scores__Agreeableness,-13.24884
tesla,volume,phase4,scores__Conscientiousness,2.9840088
tesla,volume,phase4,scores__Openness,0.5562134
tesla,volume,phase4,scores__arts_culture,2.4683838
tesla,volume,phase4,scores__business_entrepreneurs,-0.006286621
tesla,volume,phase4,scores__celebrity_pop_culture,10.883789
tesla,volume,phase4,scores__diaries_daily_life,0.14050293
tesla,volume,phase4,scores__family,-2.0229492
tesla,volume,phase4,scores__fashion_style,-2.5689697
tesla,volume,phase4,scores__film_tv_video,-4.1277466
tesla,volume,phase4,scores__fitness_&_health,-28.549683
tesla,volume,phase4,scores__food_&_dining,-1.8699341
tesla,volume,phase4,scores__gaming,-2.8096924
tesla,volume,phase4,scores__learning_educational,-20.400146
tesla,volume,phase4,scores__music,0.48046875
tesla,volume,phase4,scores__other_hobbies,-2.6222534
tesla,volume,phase4,scores__relationships,-13.164185
tesla,volume,phase4,scores__science_technology,-0.9898071
tesla,volume,phase4,scores__sports,1.295227
tesla,volume,phase4,scores__travel_adventure,-7.19928
tesla,volume,phase4,scores__youth_student_life,4.8096924
tesla,volume,phase4,counts__tweet_count,0.118774414
tesla,volume,phase4,counts__nlp_tweet_count,0.078552246
tesla,volume,phase4,counts__tesla,4.789551
tesla,volume,phase4,counts__stock,0.44714355
tesla,volume,phase4,counts__market,0.06390381
tesla,volume,phase4,counts__price,-0.4274292
tesla,volume,phase4,counts__profit,-1.0703735
tesla,volume,phase4,counts__loss,-0.019042969
tesla,volume,phase4,counts__revenue,-0.23577881
tesla,volume,phase4,counts__inflation,0.0
tesla,volume,phase4,counts__interest,0.16845703
tesla,volume,phase4,counts__bitcoin,0.0
tesla,volume,phase4,counts__dogecoin,0.0
tesla,volume,phase4,counts__crypto,0.0
tesla,volume,phase4,counts__ethereum,0.0
tesla,volume,phase4,counts__spacex,-0.13696289
tesla,volume,phase4,counts__model,1.5276489
tesla,volume,phase4,counts__cybertruck,-0.2086792
tesla,volume,phase4,counts__starship,-0.07434082
tesla,volume,phase4,counts__buy,-0.42114258
tesla,volume,phase4,counts__sell,1.4441528
tesla,volume,phase4,counts__likeCount,0.15679932
tesla,volume,phase4,counts__quoteCount,-1.6487427
tesla,volume,phase4,counts__retweetCount,-2.829773
tesla,volume,phase4,counts__replyCount,-0.34136963
tesla,volume,phase4,scores__neg,5.937378
tesla,volume,phase4,scores__neu,4.521179
tesla,volume,phase4,scores__pos,-1.6159058
tesla,volume,phase4,scores__anger,4.02124
tesla,volume,phase4,scores__disgust,-2.213745
